person_id,age,gender,education,primary_news_source,media_trust,daily_media_min,willing_to_pay
5734,57,ženski,srednja,društvene mreže,1,71,0
5735,26,ženski,srednja,društvene mreže,3,148,0
5736,28,muški,viša/prvostupnik,društvene mreže,1,212,0
5737,51,muški,viša/prvostupnik,portal,7,98,0
5738,44,muški,viša/prvostupnik,tisak,7,106,21
5739,48,ženski,srednja,tisak,6,112,11
5740,41,ženski,srednja,portal,1,84,0
5741,26,muški,viša/prvostupnik,portal,6,259,53
5742,19,ženski,srednja,društvene mreže,3,236,0
5743,59,muški,srednja,TV,8,172,0
5744,67,muški,srednja,TV,2,173,0
5745,39,ženski,magistar/doktor,portal,3,154,44
5746,63,ženski,osnovna,radio,5,166,0
5747,19,muški,srednja,društvene mreže,2,231,0
5748,26,ženski,magistar/doktor,portal,6,192,0
5749,21,ženski,srednja,društvene mreže,2,278,0
5750,39,ženski,srednja,portal,6,193,0
5751,46,ženski,srednja,društvene mreže,2,179,0
5752,25,ženski,viša/prvostupnik,portal,3,34,0
5753,59,ženski,srednja,portal,4,174,20
5754,74,ženski,srednja,portal,2,153,0
5755,64,muški,srednja,TV,5,140,13
5756,78,muški,srednja,TV,5,143,0
5757,19,ženski,srednja,društvene mreže,3,202,0
5758,63,ženski,srednja,TV,7,220,0
5759,71,muški,viša/prvostupnik,radio,4,279,22
5760,78,muški,osnovna,TV,7,214,0
5761,75,ženski,magistar/doktor,portal,6,125,21
5762,62,ženski,osnovna,TV,3,261,0
5763,72,muški,viša/prvostupnik,TV,4,203,0
5764,46,muški,osnovna,društvene mreže,2,153,0
5765,51,ženski,srednja,društvene mreže,4,219,34
5766,22,ženski,srednja,društvene mreže,2,292,0
5767,51,ženski,magistar/doktor,portal,5,90,31
5768,18,ženski,srednja,društvene mreže,3,230,0
5769,48,ženski,srednja,društvene mreže,1,126,0
5770,25,ženski,magistar/doktor,društvene mreže,3,110,0
5771,20,muški,viša/prvostupnik,portal,4,140,0
5772,72,ženski,srednja,društvene mreže,1,212,0
5773,42,ženski,srednja,tisak,5,190,0
5774,58,muški,srednja,TV,7,216,0
5775,60,ženski,srednja,portal,6,247,0
5776,26,ženski,viša/prvostupnik,portal,7,213,47
5777,23,ženski,srednja,TV,8,41,0
5778,27,muški,viša/prvostupnik,društvene mreže,2,91,60
5779,38,muški,viša/prvostupnik,društvene mreže,1,194,31
5780,65,muški,osnovna,tisak,4,219,0
5781,33,ženski,srednja,portal,4,154,0
5782,20,muški,srednja,portal,1,226,0
5783,32,muški,viša/prvostupnik,društvene mreže,3,200,50
5784,20,muški,srednja,portal,2,223,25
5785,30,muški,srednja,TV,7,162,0
5786,53,muški,srednja,radio,8,99,0
5787,62,ženski,osnovna,TV,7,312,0
5788,23,ženski,srednja,radio,5,247,0
5789,30,muški,magistar/doktor,portal,5,220,45
5790,38,muški,magistar/doktor,portal,6,70,0
5791,41,ženski,srednja,TV,5,125,0
5792,37,muški,srednja,portal,6,177,0
5793,19,muški,srednja,portal,3,254,0
5794,37,ženski,magistar/doktor,društvene mreže,4,108,0
5795,36,muški,magistar/doktor,portal,7,165,29
5796,24,muški,srednja,društvene mreže,4,226,0
5797,51,ženski,srednja,TV,5,158,0
5798,33,muški,viša/prvostupnik,TV,2,147,0
5799,27,muški,viša/prvostupnik,društvene mreže,1,138,0
5800,49,ženski,magistar/doktor,TV,6,288,0
5801,53,ženski,srednja,portal,4,156,0
5802,60,ženski,srednja,društvene mreže,3,265,0
5803,32,ženski,srednja,portal,2,291,42
5804,54,muški,viša/prvostupnik,portal,4,91,32
5805,42,muški,osnovna,društvene mreže,6,153,0
5806,22,ženski,viša/prvostupnik,društvene mreže,7,215,0
5807,70,ženski,osnovna,TV,7,240,0
5808,24,muški,magistar/doktor,tisak,9,186,0
5809,79,muški,srednja,TV,6,121,0
5810,22,muški,osnovna,tisak,6,238,0
5811,34,ženski,srednja,portal,5,197,0
5812,79,muški,osnovna,TV,4,203,0
5813,32,muški,viša/prvostupnik,portal,4,180,74
5814,38,ženski,osnovna,TV,4,141,0
5815,20,muški,osnovna,društvene mreže,5,97,50
5816,43,ženski,viša/prvostupnik,portal,9,227,23
5817,26,ženski,srednja,radio,7,179,0
5818,19,muški,srednja,radio,5,224,0
5819,40,muški,srednja,portal,2,114,0
5820,40,muški,magistar/doktor,TV,6,139,0
5821,22,ženski,viša/prvostupnik,društvene mreže,1,120,0
5822,47,ženski,srednja,radio,5,158,0
5823,31,muški,magistar/doktor,portal,6,125,63
5824,36,ženski,magistar/doktor,portal,6,242,0
5825,69,muški,srednja,portal,3,122,16
5826,19,ženski,viša/prvostupnik,društvene mreže,5,65,0
5827,22,ženski,viša/prvostupnik,portal,3,203,0
5828,56,muški,srednja,radio,3,147,11
5829,67,ženski,srednja,TV,3,247,0
5830,31,ženski,viša/prvostupnik,društvene mreže,2,109,23
5831,28,muški,magistar/doktor,društvene mreže,2,115,80
5832,51,ženski,magistar/doktor,društvene mreže,4,255,0
5833,40,ženski,srednja,TV,7,88,39
5834,51,muški,osnovna,portal,6,247,0
5835,27,muški,srednja,radio,7,103,50
5836,78,muški,osnovna,portal,4,113,0
5837,27,ženski,viša/prvostupnik,društvene mreže,3,108,0
5838,32,muški,srednja,društvene mreže,4,150,0
5839,42,ženski,srednja,društvene mreže,5,113,28
5840,31,muški,magistar/doktor,portal,4,122,0
5841,41,ženski,srednja,društvene mreže,3,189,0
5842,25,muški,srednja,društvene mreže,4,195,0
5843,66,muški,osnovna,TV,4,155,0
5844,32,muški,srednja,društvene mreže,1,153,0
5845,62,ženski,viša/prvostupnik,TV,4,243,0
5846,78,ženski,srednja,tisak,5,257,35
5847,52,ženski,osnovna,radio,6,258,40
5848,28,muški,srednja,radio,7,183,0
5849,38,ženski,osnovna,društvene mreže,3,231,0
5850,46,muški,viša/prvostupnik,TV,6,110,71
5851,34,ženski,magistar/doktor,društvene mreže,1,177,0
5852,19,ženski,srednja,društvene mreže,3,120,0
5853,44,muški,viša/prvostupnik,portal,6,155,57
5854,52,muški,srednja,tisak,6,233,24
5855,34,ženski,srednja,društvene mreže,5,233,0
5856,29,muški,viša/prvostupnik,portal,4,127,0
5857,28,ženski,magistar/doktor,portal,6,90,51
5858,25,muški,magistar/doktor,društvene mreže,2,175,0
5859,42,muški,viša/prvostupnik,TV,6,148,34
5860,61,ženski,srednja,TV,5,37,20
5861,61,muški,srednja,TV,7,276,35
5862,43,muški,viša/prvostupnik,društvene mreže,5,160,0
5863,66,muški,srednja,društvene mreže,1,190,16
5864,21,ženski,srednja,radio,5,172,0
5865,35,ženski,viša/prvostupnik,portal,5,94,0
5866,34,ženski,viša/prvostupnik,društvene mreže,5,127,0
5867,33,muški,magistar/doktor,TV,5,189,0
5868,63,ženski,srednja,portal,7,223,35
5869,60,muški,srednja,radio,7,221,0
5870,55,ženski,srednja,društvene mreže,1,256,0
5871,33,ženski,magistar/doktor,tisak,7,181,0
5872,37,ženski,osnovna,portal,6,75,0
5873,40,muški,srednja,portal,6,195,16
5874,36,muški,viša/prvostupnik,portal,3,110,31
5875,71,muški,srednja,radio,6,134,0
5876,70,ženski,srednja,radio,5,273,0
5877,36,ženski,viša/prvostupnik,portal,4,101,0
5878,55,muški,viša/prvostupnik,TV,10,254,0
5879,37,ženski,osnovna,portal,7,179,0
5880,28,ženski,srednja,društvene mreže,3,235,0
5881,70,muški,magistar/doktor,TV,5,261,0
5882,76,ženski,srednja,portal,5,240,25
5883,47,muški,osnovna,portal,4,213,26
5884,31,muški,viša/prvostupnik,radio,6,69,58
5885,61,ženski,viša/prvostupnik,radio,7,205,0
5886,28,ženski,srednja,tisak,5,170,0
5887,50,muški,srednja,portal,3,201,0
5888,41,muški,viša/prvostupnik,TV,4,96,0
5889,19,muški,srednja,radio,4,151,0
5890,66,ženski,srednja,portal,4,110,0
5891,49,muški,srednja,TV,8,232,0
5892,32,ženski,srednja,TV,1,62,0
5893,79,muški,srednja,TV,5,246,0
5894,50,ženski,srednja,društvene mreže,3,205,50
5895,27,muški,srednja,društvene mreže,6,163,0
5896,61,ženski,magistar/doktor,radio,7,185,0
5897,28,muški,magistar/doktor,društvene mreže,2,202,35
5898,50,ženski,viša/prvostupnik,portal,6,166,79
5899,58,ženski,viša/prvostupnik,TV,3,194,0
5900,54,muški,srednja,društvene mreže,6,240,0
5901,38,muški,magistar/doktor,društvene mreže,4,69,0
5902,50,ženski,srednja,radio,6,188,0
5903,42,ženski,srednja,portal,1,96,0
5904,29,ženski,viša/prvostupnik,društvene mreže,3,255,0
5905,77,muški,srednja,TV,7,100,0
5906,63,ženski,srednja,TV,2,133,0
5907,30,muški,magistar/doktor,društvene mreže,5,97,75
5908,23,ženski,srednja,TV,6,67,40
5909,28,muški,srednja,društvene mreže,1,150,11
5910,47,muški,magistar/doktor,radio,6,147,0
5911,35,muški,viša/prvostupnik,TV,4,125,24
5912,27,muški,srednja,društvene mreže,4,79,48
5913,54,muški,viša/prvostupnik,portal,6,224,0
5914,18,ženski,srednja,portal,8,79,0
5915,53,muški,viša/prvostupnik,društvene mreže,2,159,0
5916,36,muški,srednja,portal,9,162,32
5917,22,muški,osnovna,društvene mreže,1,43,45
5918,27,ženski,srednja,društvene mreže,2,137,46
5919,37,muški,viša/prvostupnik,portal,3,68,37
5920,28,muški,srednja,društvene mreže,3,122,0
5921,21,ženski,srednja,društvene mreže,4,89,11
5922,26,muški,viša/prvostupnik,društvene mreže,6,118,0
5923,49,muški,srednja,portal,4,110,0
5924,35,ženski,srednja,portal,3,118,21
5925,57,muški,srednja,TV,7,220,40
5926,41,muški,srednja,TV,3,145,0
5927,64,muški,srednja,tisak,6,126,0
5928,63,muški,srednja,radio,5,269,0
5929,45,muški,viša/prvostupnik,društvene mreže,2,161,20
5930,76,ženski,srednja,tisak,6,142,0
5931,37,ženski,osnovna,društvene mreže,4,161,0
5932,35,ženski,magistar/doktor,portal,6,165,0
5933,49,ženski,srednja,TV,7,189,0
5934,41,muški,srednja,portal,8,132,0
5935,31,ženski,viša/prvostupnik,portal,3,239,0
5936,65,ženski,srednja,portal,3,263,0
5937,54,ženski,srednja,TV,7,100,49
5938,60,muški,srednja,radio,3,207,0
5939,55,muški,osnovna,radio,5,232,0
5940,30,muški,magistar/doktor,tisak,6,174,57
5941,19,muški,srednja,portal,7,214,0
5942,38,ženski,viša/prvostupnik,portal,5,194,0
5943,40,ženski,magistar/doktor,portal,1,166,0
5944,46,muški,viša/prvostupnik,portal,4,196,0
5945,41,muški,magistar/doktor,portal,3,129,0
5946,78,ženski,osnovna,portal,3,321,0
5947,23,ženski,srednja,društvene mreže,6,217,0
5948,78,muški,srednja,tisak,9,129,0
5949,43,muški,srednja,TV,3,129,0
5950,58,ženski,srednja,TV,5,262,0
5951,21,muški,srednja,tisak,8,144,15
5952,20,muški,viša/prvostupnik,društvene mreže,5,229,29
5953,49,ženski,viša/prvostupnik,TV,5,199,31
5954,51,muški,srednja,portal,4,197,0
5955,32,muški,srednja,društvene mreže,7,75,0
5956,30,ženski,srednja,TV,3,170,15
5957,31,muški,magistar/doktor,portal,6,147,0
5958,57,ženski,viša/prvostupnik,portal,3,194,25
5959,76,muški,srednja,radio,7,287,14
5960,49,muški,viša/prvostupnik,društvene mreže,3,279,0
5961,19,muški,viša/prvostupnik,društvene mreže,3,145,0
5962,35,ženski,srednja,društvene mreže,5,90,29
5963,27,muški,srednja,društvene mreže,5,304,20
5964,45,ženski,srednja,tisak,5,120,0
5965,38,ženski,srednja,portal,5,137,0
5966,18,ženski,srednja,TV,5,246,0
5967,57,ženski,osnovna,društvene mreže,4,202,0
5968,58,muški,srednja,radio,7,199,0
5969,33,muški,viša/prvostupnik,društvene mreže,3,67,40
5970,66,muški,srednja,TV,1,260,0
5971,32,ženski,magistar/doktor,društvene mreže,2,101,31
5972,75,ženski,viša/prvostupnik,tisak,6,176,50
5973,61,ženski,viša/prvostupnik,radio,5,204,0
5974,44,muški,srednja,društvene mreže,3,206,0
5975,27,muški,srednja,portal,6,177,0
5976,34,muški,viša/prvostupnik,tisak,4,111,0
5977,71,ženski,magistar/doktor,tisak,10,200,0
5978,34,ženski,viša/prvostupnik,društvene mreže,3,54,0
5979,66,ženski,viša/prvostupnik,TV,4,161,0
5980,75,ženski,srednja,TV,3,142,0
5981,30,ženski,srednja,društvene mreže,5,217,0
5982,58,ženski,srednja,portal,4,183,0
5983,46,muški,viša/prvostupnik,društvene mreže,4,219,78
5984,31,ženski,srednja,društvene mreže,3,261,0
5985,34,ženski,srednja,društvene mreže,5,67,38
5986,18,ženski,viša/prvostupnik,TV,2,207,14
5987,54,muški,viša/prvostupnik,TV,8,235,68
5988,22,muški,viša/prvostupnik,TV,5,195,42
5989,63,muški,srednja,TV,4,113,0
5990,29,ženski,magistar/doktor,društvene mreže,3,199,0
5991,42,muški,magistar/doktor,portal,3,155,0
5992,34,muški,srednja,portal,5,147,0
5993,41,muški,viša/prvostupnik,portal,6,177,0
5994,20,muški,viša/prvostupnik,društvene mreže,5,184,0
5995,27,muški,srednja,TV,8,53,0
5996,20,muški,srednja,radio,6,263,0
5997,23,ženski,viša/prvostupnik,tisak,3,256,0
5998,44,muški,magistar/doktor,portal,6,169,59
5999,46,muški,srednja,društvene mreže,5,196,0
6000,38,ženski,magistar/doktor,portal,4,116,0
6001,51,ženski,srednja,portal,5,251,0
6002,18,ženski,srednja,društvene mreže,4,122,0
6003,51,ženski,osnovna,TV,5,209,0
6004,80,ženski,viša/prvostupnik,radio,7,190,62
6005,49,ženski,magistar/doktor,TV,4,163,0
6006,33,muški,viša/prvostupnik,portal,8,122,67
6007,72,muški,magistar/doktor,radio,7,87,59
6008,66,ženski,magistar/doktor,tisak,8,132,0
6009,42,muški,osnovna,portal,4,184,0
6010,21,muški,srednja,TV,8,193,0
6011,30,muški,srednja,TV,7,88,39
6012,27,ženski,srednja,društvene mreže,5,214,20
6013,44,ženski,srednja,društvene mreže,3,177,0
6014,60,ženski,srednja,tisak,5,280,0
6015,73,ženski,viša/prvostupnik,radio,6,188,21
6016,40,muški,magistar/doktor,portal,3,239,0
6017,19,muški,viša/prvostupnik,TV,7,190,0
6018,33,muški,magistar/doktor,portal,4,170,44
6019,48,muški,srednja,TV,7,87,0
6020,47,ženski,viša/prvostupnik,portal,4,149,0
6021,20,ženski,viša/prvostupnik,portal,4,187,0
6022,38,ženski,magistar/doktor,tisak,7,144,0
6023,74,muški,magistar/doktor,portal,4,150,45
6024,33,muški,viša/prvostupnik,društvene mreže,3,200,67
6025,20,muški,srednja,društvene mreže,2,168,0
6026,51,ženski,srednja,radio,5,245,0
6027,77,ženski,magistar/doktor,radio,4,183,44
6028,19,ženski,srednja,društvene mreže,4,90,0
6029,29,muški,magistar/doktor,portal,5,257,74
6030,64,muški,srednja,radio,5,287,0
6031,48,ženski,osnovna,društvene mreže,3,182,44
6032,63,muški,srednja,TV,4,106,33
6033,28,ženski,magistar/doktor,radio,3,50,0
6034,63,ženski,srednja,radio,5,307,40
6035,40,ženski,magistar/doktor,društvene mreže,1,183,35
6036,21,ženski,srednja,društvene mreže,1,155,0
6037,33,ženski,viša/prvostupnik,portal,8,136,55
6038,58,ženski,srednja,društvene mreže,3,103,0
6039,24,ženski,srednja,društvene mreže,4,199,0
6040,54,ženski,viša/prvostupnik,TV,7,150,0
6041,38,muški,srednja,TV,8,224,13
6042,23,muški,srednja,portal,6,170,18
6043,33,muški,viša/prvostupnik,društvene mreže,4,145,78
6044,35,ženski,magistar/doktor,društvene mreže,5,22,70
6045,23,ženski,osnovna,društvene mreže,4,104,17
6046,78,muški,viša/prvostupnik,tisak,9,169,57
6047,42,ženski,magistar/doktor,portal,4,210,0
6048,27,ženski,viša/prvostupnik,društvene mreže,3,97,0
6049,38,ženski,viša/prvostupnik,portal,4,112,0
6050,21,muški,srednja,društvene mreže,5,177,16
6051,57,muški,srednja,TV,9,132,0
6052,57,muški,srednja,društvene mreže,2,103,0
6053,45,muški,srednja,TV,6,89,0
6054,55,muški,magistar/doktor,portal,5,294,71
6055,75,ženski,srednja,TV,5,246,34
6056,48,ženski,srednja,TV,8,70,34
6057,47,muški,srednja,TV,2,169,31
6058,48,muški,srednja,društvene mreže,4,208,0
6059,36,ženski,srednja,društvene mreže,4,245,0
6060,23,ženski,magistar/doktor,društvene mreže,1,173,0
6061,33,muški,viša/prvostupnik,društvene mreže,2,43,0
6062,27,ženski,srednja,portal,6,225,0
6063,34,muški,srednja,portal,6,215,12
6064,62,ženski,srednja,TV,9,168,0
6065,53,muški,viša/prvostupnik,portal,3,179,21
6066,18,ženski,osnovna,tisak,6,113,0
6067,35,muški,magistar/doktor,TV,4,147,54
6068,45,ženski,osnovna,TV,7,74,0
6069,54,muški,viša/prvostupnik,portal,6,170,0
6070,51,muški,magistar/doktor,tisak,5,162,0
6071,41,ženski,viša/prvostupnik,društvene mreže,5,77,34
6072,80,muški,srednja,tisak,8,186,0
6073,53,muški,viša/prvostupnik,društvene mreže,8,271,0
6074,28,muški,viša/prvostupnik,radio,5,125,0
6075,31,ženski,srednja,portal,7,128,21
6076,27,ženski,srednja,radio,6,186,0
6077,54,ženski,srednja,radio,4,69,15
6078,38,ženski,osnovna,TV,6,136,0
6079,33,muški,magistar/doktor,društvene mreže,3,135,0
6080,44,ženski,srednja,portal,10,92,22
6081,63,ženski,osnovna,tisak,5,152,0
6082,61,muški,srednja,tisak,5,215,47
6083,57,muški,srednja,TV,4,178,0
6084,38,muški,magistar/doktor,radio,3,40,74
6085,63,ženski,srednja,TV,5,232,0
6086,20,muški,srednja,tisak,5,166,26
6087,77,muški,srednja,TV,8,193,0
6088,55,muški,srednja,portal,6,222,0
6089,78,muški,srednja,TV,2,221,0
6090,20,ženski,srednja,društvene mreže,3,70,0
6091,22,ženski,srednja,društvene mreže,3,74,0
6092,69,muški,osnovna,društvene mreže,5,278,32
6093,69,ženski,srednja,radio,3,181,0
6094,77,muški,srednja,tisak,6,214,0
6095,51,muški,srednja,portal,8,182,0
6096,52,ženski,srednja,TV,6,287,0
6097,46,muški,magistar/doktor,portal,6,214,0
6098,52,ženski,srednja,portal,6,268,0
6099,27,ženski,viša/prvostupnik,društvene mreže,3,109,34
6100,58,ženski,srednja,društvene mreže,7,170,11
6101,74,muški,srednja,portal,7,100,0
6102,40,muški,srednja,portal,7,143,48
6103,41,ženski,viša/prvostupnik,radio,6,190,26
6104,54,ženski,srednja,radio,5,177,28
6105,31,ženski,magistar/doktor,portal,3,158,0
6106,73,ženski,srednja,TV,4,283,0
6107,24,muški,osnovna,tisak,3,217,43
6108,55,ženski,srednja,društvene mreže,5,275,0
6109,37,muški,srednja,portal,3,120,0
6110,18,ženski,srednja,portal,6,124,0
6111,61,muški,magistar/doktor,TV,1,229,0
6112,37,muški,srednja,portal,6,147,0
6113,21,muški,magistar/doktor,društvene mreže,3,237,0
6114,58,ženski,viša/prvostupnik,društvene mreže,7,334,31
6115,32,ženski,magistar/doktor,društvene mreže,6,202,28
6116,51,ženski,viša/prvostupnik,TV,6,239,0
6117,36,ženski,viša/prvostupnik,portal,4,110,80
6118,23,muški,viša/prvostupnik,društvene mreže,6,299,0
6119,79,muški,viša/prvostupnik,TV,5,211,0
6120,32,muški,viša/prvostupnik,TV,3,66,0
6121,43,ženski,viša/prvostupnik,tisak,4,55,39
6122,37,ženski,magistar/doktor,TV,6,138,0
6123,39,muški,osnovna,radio,7,107,0
6124,23,ženski,srednja,društvene mreže,5,206,0
6125,63,ženski,srednja,TV,10,236,0
6126,53,muški,srednja,portal,8,175,0
6127,18,ženski,viša/prvostupnik,društvene mreže,6,187,0
6128,32,ženski,srednja,portal,6,249,0
6129,39,muški,magistar/doktor,društvene mreže,7,174,46
6130,33,muški,srednja,portal,1,193,20
6131,49,muški,srednja,društvene mreže,4,180,0
6132,42,ženski,osnovna,portal,4,149,0
6133,32,ženski,viša/prvostupnik,društvene mreže,5,158,0
6134,68,ženski,srednja,tisak,5,10,0
6135,30,muški,magistar/doktor,tisak,7,179,0
6136,28,muški,srednja,portal,4,142,0
6137,64,ženski,viša/prvostupnik,tisak,5,206,74
6138,44,muški,magistar/doktor,društvene mreže,7,148,0
6139,58,ženski,osnovna,portal,5,210,0
6140,57,muški,srednja,portal,2,209,0
6141,74,muški,srednja,portal,2,200,41
6142,40,muški,srednja,društvene mreže,6,279,0
6143,65,ženski,srednja,TV,5,302,0
6144,32,muški,viša/prvostupnik,društvene mreže,4,135,39
6145,19,muški,srednja,društvene mreže,3,142,0
6146,58,muški,osnovna,TV,8,249,0
6147,75,muški,srednja,TV,6,162,0
6148,46,ženski,viša/prvostupnik,društvene mreže,3,111,31
6149,67,muški,osnovna,radio,7,125,0
6150,18,ženski,srednja,radio,7,239,0
6151,30,muški,viša/prvostupnik,portal,7,97,26
6152,67,muški,viša/prvostupnik,portal,3,275,0
6153,48,ženski,magistar/doktor,TV,4,80,0
6154,41,muški,viša/prvostupnik,radio,7,82,0
6155,25,ženski,srednja,portal,2,94,0
6156,39,muški,srednja,radio,6,181,0
6157,40,muški,viša/prvostupnik,društvene mreže,7,128,57
6158,59,ženski,srednja,portal,6,80,0
6159,63,ženski,srednja,TV,7,331,0
6160,75,muški,srednja,TV,6,159,0
6161,42,muški,viša/prvostupnik,TV,7,39,0
6162,59,ženski,magistar/doktor,portal,8,206,0
6163,40,muški,magistar/doktor,društvene mreže,6,203,49
6164,28,muški,magistar/doktor,društvene mreže,1,143,0
6165,53,muški,srednja,TV,9,241,0
6166,48,ženski,srednja,TV,6,202,0
6167,42,muški,srednja,društvene mreže,2,82,0
6168,18,ženski,srednja,portal,7,129,19
6169,48,muški,osnovna,društvene mreže,6,191,0
6170,65,muški,osnovna,portal,6,230,0
6171,51,ženski,srednja,društvene mreže,5,119,0
6172,60,muški,srednja,portal,4,136,17
6173,19,muški,viša/prvostupnik,portal,3,225,41
6174,32,ženski,srednja,društvene mreže,5,116,0
6175,44,ženski,magistar/doktor,portal,4,77,42
6176,72,muški,magistar/doktor,radio,6,208,0
6177,73,ženski,srednja,tisak,5,123,0
6178,27,muški,srednja,TV,6,194,0
6179,34,ženski,osnovna,portal,7,280,0
6180,78,ženski,srednja,TV,7,218,0
6181,46,muški,srednja,TV,5,201,0
6182,33,ženski,magistar/doktor,TV,2,155,0
6183,32,muški,viša/prvostupnik,portal,4,201,24
6184,42,ženski,srednja,TV,5,92,0
6185,29,ženski,magistar/doktor,društvene mreže,5,217,0
6186,28,muški,viša/prvostupnik,portal,3,172,0
