campaign_id,subject_line_type,send_time,open_rate,click_rate,unsubscribe
1657,personalized,morning,0.2582,0.0849,0.0047
1658,urgent,evening,0.0977,0.0029,0.0043
1659,informational,evening,0.0664,0.006,0.0091
1660,urgent,morning,0.089,0.051,0.0031
1661,promotional,evening,0.1101,0.0086,0.0067
1662,urgent,night,0.2246,0.0688,0.0061
1663,personalized,morning,0.2735,0.071,0.0073
1664,informational,afternoon,0.2359,0.0856,0.0055
1665,personalized,night,0.1766,0.0681,0.0054
1666,personalized,afternoon,0.243,0.0565,0.0009
1667,urgent,night,0.1652,0.0251,0.0087
1668,personalized,afternoon,0.2311,0.0546,0.004
1669,promotional,afternoon,0.205,0.0424,0.0001
1670,urgent,evening,0.0464,0.0283,0.0059
1671,promotional,evening,0.139,0.0586,0.0071
1672,personalized,morning,0.2933,0.107,0.0097
1673,personalized,night,0.1625,0.0568,0.005
1674,informational,afternoon,0.0691,0.0281,0.0085
1675,informational,afternoon,0.159,0.0479,0.0031
1676,promotional,afternoon,0.2072,0.063,0.0054
1677,promotional,afternoon,0.1667,0.0694,0.0004
1678,promotional,night,0.157,0.0511,0.0022
1679,promotional,night,0.1446,0.0347,0.0009
1680,personalized,afternoon,0.2293,0.0743,0.0044
1681,personalized,evening,0.1919,0.0654,0.0104
1682,personalized,night,0.1244,0.0396,0.0056
1683,personalized,afternoon,0.2797,0.0911,0
1684,promotional,morning,0.1962,0.0474,0.0055
1685,informational,afternoon,0.1227,0.0766,0.0101
1686,urgent,evening,0.186,0.0424,0.0018
1687,promotional,night,0.0795,0.001,0.004
1688,promotional,afternoon,0.185,0.0612,0.0046
1689,personalized,afternoon,0.1105,0.0228,0.0076
1690,informational,evening,0.1895,0.0106,0.0047
1691,informational,afternoon,0.1442,0.0485,0.01
1692,personalized,night,0.1631,0.0295,0.0073
1693,personalized,afternoon,0.2745,0.0748,0.0027
1694,promotional,afternoon,0.1107,0.04,0.0057
1695,promotional,morning,0.0374,0.0012,0.0095
1696,urgent,morning,0.2181,0.0451,0
1697,promotional,night,0.1886,0.0251,0.0004
1698,informational,afternoon,0.1574,0.0312,0.0082
1699,personalized,evening,0.2061,0.0776,0.0088
1700,urgent,morning,0.1421,0.0478,0.0065
1701,urgent,night,0.1526,0.0306,0.0032
1702,promotional,evening,0.1163,0.042,0.0037
1703,promotional,night,0.1612,0.0753,0.0041
1704,urgent,afternoon,0.1443,0.0709,0.0023
1705,promotional,afternoon,0.1622,0.0645,0.003
1706,promotional,evening,0.2245,0.0432,0.0049
1707,personalized,morning,0.2407,0.0763,0.008
1708,urgent,evening,0.2388,0.1024,0.0072
1709,personalized,afternoon,0.2329,0.0487,0.0048
1710,informational,night,0.2052,0.0353,0.0069
1711,informational,evening,0.0936,0.0362,0.0016
1712,personalized,afternoon,0.2373,0.0813,0.0074
1713,informational,morning,0.0742,0.0427,0.0043
1714,informational,morning,0.182,0.0398,0.0018
1715,informational,afternoon,0.1292,0.0333,0.0024
1716,urgent,afternoon,0.2698,0.1068,0.006
1717,personalized,night,0.1911,0.0722,0.0023
1718,urgent,afternoon,0.1003,0.0449,0.0007
1719,informational,morning,0.1469,0.0474,0.0028
1720,promotional,evening,0.0677,0.0314,0.0062
1721,promotional,afternoon,0.1024,0.0028,0.0073
1722,informational,afternoon,0.16,0.0744,0.0067
1723,informational,afternoon,0.2279,0.0894,0.0056
1724,personalized,morning,0.1947,0.0524,0.0014
1725,urgent,night,0.01,0.001,0.0049
1726,promotional,evening,0.1337,0.0382,0.0087
1727,urgent,evening,0.2361,0.0685,0.0073
1728,promotional,night,0.0636,0.0392,0.0112
1729,urgent,night,0.1161,0.0174,0.0068
1730,urgent,night,0.1002,0.022,0.0109
1731,personalized,morning,0.1758,0.0346,0.0059
1732,promotional,afternoon,0.2218,0.0619,0.0019
1733,informational,afternoon,0.1783,0.0593,0.0046
1734,personalized,afternoon,0.2371,0.0523,0.0026
1735,promotional,evening,0.1147,0.001,0.0084
1736,promotional,morning,0.1327,0.0126,0.0057
1737,informational,night,0.0704,0.007,0.002
1738,promotional,afternoon,0.1074,0.0189,0.0048
1739,promotional,morning,0.1752,0.0734,0.0009
1740,informational,morning,0.2089,0.0798,0.0061
1741,informational,afternoon,0.1182,0.0323,0.0002
1742,promotional,evening,0.1892,0.0447,0.003
1743,informational,evening,0.1297,0.0635,0.0054
1744,personalized,afternoon,0.2983,0.1237,0.0024
1745,informational,morning,0.2119,0.0709,0.0044
1746,urgent,night,0.1247,0.0735,0.0026
1747,informational,afternoon,0.1935,0.0421,0.0085
1748,informational,afternoon,0.1034,0.0391,0.0022
1749,promotional,evening,0.059,0.001,0.0115
1750,urgent,afternoon,0.1549,0.0389,0.0058
1751,urgent,evening,0.1764,0.0508,0.0069
1752,informational,afternoon,0.1446,0.0691,0.0022
1753,informational,morning,0.1198,0.0015,0.0047
1754,informational,night,0.0922,0.0251,0.0002
1755,promotional,night,0.0737,0.0641,0.0046
1756,urgent,night,0.0757,0.0138,0.0051
1757,promotional,night,0.1303,0.007,0.0058
1758,promotional,evening,0.1006,0.0303,0.0062
1759,informational,night,0.0294,0.001,0.01
1760,promotional,evening,0.2024,0.0812,0.0044
1761,informational,evening,0.093,0.0469,0.0049
1762,informational,night,0.1184,0.0134,0.0082
1763,urgent,night,0.1589,0.0203,0.0016
1764,informational,evening,0.2022,0.0444,0.0058
1765,informational,evening,0.0962,0.053,0.003
1766,promotional,night,0.0656,0.0166,0
1767,promotional,night,0.1211,0.0589,0.0053
1768,personalized,morning,0.1907,0.0596,0.0011
1769,urgent,night,0.1573,0.0474,0.0057
1770,urgent,evening,0.0988,0.0013,0.0033
1771,personalized,night,0.167,0.099,0.0064
1772,personalized,morning,0.3062,0.0792,0.0062
1773,urgent,evening,0.1751,0.0838,0.0014
1774,urgent,evening,0.139,0.0458,0.0013
1775,personalized,evening,0.1513,0.0778,0.0071
1776,urgent,morning,0.2599,0.0723,0.0066
1777,promotional,afternoon,0.0476,0.0446,0.0079
1778,promotional,morning,0.1773,0.0599,0.0034
1779,personalized,evening,0.1019,0.0263,0.0111
1780,informational,morning,0.1654,0.0414,0.0072
1781,informational,night,0.1202,0.0752,0.0088
1782,urgent,afternoon,0.1779,0.0988,0.0056
1783,urgent,evening,0.1664,0.0468,0.006
1784,urgent,night,0.2264,0.1015,0.0088
1785,personalized,afternoon,0.3506,0.1109,0.0034
1786,personalized,afternoon,0.2525,0.1011,0
1787,personalized,night,0.1715,0.0535,0.0055
1788,promotional,morning,0.0545,0.0047,0.0047
1789,promotional,morning,0.2281,0.0901,0
1790,promotional,morning,0.2109,0.0686,0.0117
1791,personalized,evening,0.2326,0.0896,0.0083
1792,personalized,night,0.2024,0.0178,0.0025
1793,personalized,afternoon,0.2156,0.07,0.0083
1794,promotional,evening,0.195,0.0817,0.0028
1795,urgent,night,0.2287,0.1038,0.0052
1796,informational,morning,0.1333,0.0261,0.0033
1797,informational,evening,0.1162,0.0367,0.0016
1798,urgent,evening,0.1534,0.0166,0.0038
1799,personalized,evening,0.1315,0.0239,0.0044
1800,informational,afternoon,0.17,0.0421,0.0082
1801,promotional,afternoon,0.1312,0.0708,0.0054
1802,promotional,morning,0.1945,0.0572,0.002
1803,informational,morning,0.182,0.0514,0.0043
1804,informational,night,0.0722,0.001,0.0051
1805,personalized,afternoon,0.1729,0.0347,0.0044
1806,personalized,afternoon,0.1772,0.0657,0.009
1807,informational,evening,0.1906,0.0877,0.0062
1808,personalized,night,0.2017,0.0548,0.0059
1809,promotional,morning,0.1566,0.0526,0.0056
1810,personalized,morning,0.2295,0.0677,0.0083
1811,personalized,night,0.1929,0.0768,0.0061
1812,personalized,night,0.2709,0.104,0.0015
1813,personalized,morning,0.2902,0.0537,0.0079
1814,urgent,afternoon,0.2248,0.065,0.0108
1815,informational,morning,0.136,0.0608,0.0029
1816,promotional,afternoon,0.1424,0.0069,0.0079
1817,promotional,afternoon,0.1547,0.0751,0.0123
1818,urgent,morning,0.1293,0.0151,0.0047
1819,informational,morning,0.1464,0.0538,0.0031
1820,personalized,night,0.1781,0.0657,0.0092
1821,personalized,afternoon,0.2752,0.1039,0.0002
1822,informational,evening,0.1788,0.0506,0.0016
1823,promotional,morning,0.0655,0.0167,0.0022
1824,informational,evening,0.1872,0.0526,0.0079
1825,promotional,night,0.0818,0.0314,0.0079
1826,promotional,evening,0.2051,0.0674,0.0104
1827,informational,evening,0.1814,0.0363,0
1828,personalized,morning,0.2988,0.0694,0.0025
1829,promotional,morning,0.212,0.0796,0.0018
1830,promotional,afternoon,0.1309,0.0543,0.001
1831,personalized,afternoon,0.2374,0.076,0.0013
1832,personalized,evening,0.1457,0.0517,0.0072
1833,personalized,evening,0.1004,0.001,0.0072
1834,urgent,evening,0.0945,0.0046,0.0065
1835,personalized,night,0.1497,0.0726,0.0029
1836,promotional,morning,0.2143,0.0676,0.006
1837,urgent,morning,0.216,0.0495,0.0009
1838,urgent,morning,0.18,0.0096,0.0066
1839,personalized,evening,0.2684,0.064,0.0063
1840,informational,night,0.0413,0.001,0.0051
1841,urgent,morning,0.2678,0.0964,0.0037
1842,personalized,night,0.1608,0.054,0.0038
1843,promotional,afternoon,0.0374,0.001,0.0056
1844,personalized,morning,0.2244,0.0706,0.0046
1845,informational,morning,0.1032,0.0398,0.0038
1846,urgent,night,0.1736,0.0399,0.0039
1847,personalized,morning,0.1913,0.0363,0.0049
1848,promotional,night,0.0654,0.0226,0.0049
1849,personalized,afternoon,0.2551,0.0908,0.005
1850,informational,morning,0.1396,0.0922,0.0055
1851,informational,night,0.1021,0.0576,0.0044
1852,urgent,morning,0.2213,0.039,0.0029
1853,personalized,morning,0.2909,0.0622,0.0076
1854,informational,evening,0.1393,0.047,0.0082
1855,urgent,morning,0.2944,0.0624,0.006
1856,informational,night,0.0684,0.021,0.0034
1857,urgent,morning,0.2075,0.0804,0.0044
1858,informational,afternoon,0.1002,0.0084,0.0093
1859,promotional,morning,0.1211,0.0184,0.0131
1860,urgent,morning,0.1769,0.0197,0.0106
1861,urgent,afternoon,0.2187,0.0749,0.0028
1862,urgent,afternoon,0.2119,0.0416,0.0091
1863,promotional,morning,0.1376,0.0516,0.009
1864,informational,afternoon,0.1314,0.027,0.0053
1865,promotional,afternoon,0.0997,0.0241,0.0053
1866,promotional,evening,0.079,0.038,0.0037
1867,promotional,night,0.141,0.0279,0.0069
1868,promotional,morning,0.0958,0.0506,0.0024
1869,urgent,evening,0.1306,0.029,0
1870,personalized,night,0.1666,0.0528,0.0042
1871,personalized,morning,0.3143,0.1012,0.0035
1872,informational,morning,0.1572,0.0451,0.0085
1873,informational,night,0.1931,0.0874,0.0066
1874,personalized,evening,0.1589,0.0242,0.0061
1875,informational,evening,0.1589,0.0037,0.0015
1876,promotional,night,0.0977,0.0138,0.0051
1877,promotional,afternoon,0.1788,0.0756,0.0095
1878,urgent,evening,0.0612,0.0415,0.0014
1879,personalized,morning,0.2647,0.0678,0.0063
1880,urgent,afternoon,0.1411,0.0481,0.0037
1881,personalized,afternoon,0.3499,0.112,0.0076
1882,promotional,morning,0.046,0.0156,0
1883,personalized,morning,0.2772,0.1296,0.0007
1884,promotional,night,0.0819,0.0308,0.0082
1885,personalized,afternoon,0.2161,0.051,0.0043
1886,promotional,evening,0.183,0.0813,0.0077
1887,promotional,morning,0.2083,0.0559,0.0007
1888,urgent,morning,0.1923,0.0618,0.0064
1889,informational,evening,0.1247,0.0494,0.0073
1890,informational,afternoon,0.1596,0.0695,0.0025
1891,personalized,night,0.1811,0.0549,0.0051
1892,promotional,night,0.109,0.0185,0
1893,personalized,morning,0.2149,0.0598,0.0014
1894,promotional,morning,0.228,0.0455,0.0017
1895,personalized,morning,0.3508,0.0925,0.0065
1896,urgent,morning,0.2297,0.0411,0.0024
1897,urgent,afternoon,0.175,0.001,0.0076
1898,informational,afternoon,0.1011,0.0339,0.0061
1899,urgent,evening,0.1616,0.0361,0.0106
1900,informational,afternoon,0.1583,0.0391,0.0057
1901,promotional,morning,0.1824,0.0731,0.0008
1902,informational,morning,0.1968,0.0478,0.0053
1903,urgent,night,0.1426,0.0313,0.0066
1904,promotional,morning,0.1535,0.0172,0.0021
1905,informational,night,0.168,0.0375,0.0076
1906,informational,night,0.1765,0.0785,0.004
1907,promotional,evening,0.061,0.0243,0.0063
1908,informational,afternoon,0.1542,0.0283,0.0096
1909,promotional,morning,0.1755,0.0393,0.0031
1910,promotional,night,0.1353,0.0448,0.0062
1911,informational,night,0.0521,0.0023,0.0038
1912,urgent,night,0.1564,0.0532,0.0062
1913,personalized,evening,0.2409,0.0494,0.0044
1914,promotional,night,0.1778,0.0626,0.0062
1915,promotional,night,0.1553,0.0276,0.0039
1916,informational,afternoon,0.1979,0.0604,0.0025
1917,informational,afternoon,0.1359,0.0476,0.0037
1918,informational,afternoon,0.1668,0.0635,0.0037
1919,promotional,afternoon,0.2562,0.0643,0.0047
1920,personalized,evening,0.179,0.0526,0.0017
1921,urgent,afternoon,0.1724,0.0547,0.0036
1922,personalized,evening,0.1405,0.0797,0.0088
1923,urgent,night,0.2022,0.0713,0.007
1924,promotional,afternoon,0.0774,0.0209,0.0077
1925,personalized,evening,0.1975,0.0628,0.0081
1926,promotional,evening,0.1678,0.0742,0.004
1927,promotional,afternoon,0.1713,0.0279,0.0008
1928,personalized,night,0.2345,0.0695,0.0088
1929,urgent,afternoon,0.191,0.0763,0.0054
1930,personalized,evening,0.1895,0.0526,0.0052
1931,informational,night,0.155,0.0235,0.0083
1932,promotional,night,0.1616,0.0385,0.0106
1933,informational,morning,0.1512,0.0477,0.001
1934,informational,night,0.174,0.027,0.002
1935,informational,afternoon,0.1808,0.001,0.0046
1936,urgent,evening,0.1919,0.011,0.0073
1937,informational,morning,0.1861,0.107,0.003
1938,informational,afternoon,0.1714,0.0508,0.0046
1939,promotional,afternoon,0.1752,0.0832,0.0031
1940,promotional,evening,0.0516,0.0164,0.0049
1941,informational,afternoon,0.1602,0.0481,0.0022
1942,personalized,night,0.1724,0.026,0.0062
1943,promotional,morning,0.1002,0.0274,0.007
1944,promotional,evening,0.01,0.0292,0.0087
1945,promotional,morning,0.1025,0.0529,0.0011
1946,informational,night,0.0608,0.0249,0.0082
1947,urgent,morning,0.1503,0.0612,0.0047
1948,promotional,night,0.0855,0.0103,0.0053
1949,informational,morning,0.2721,0.0957,0.0082
1950,personalized,afternoon,0.0973,0.0293,0.0065
1951,promotional,afternoon,0.1699,0.0486,0.0101
1952,personalized,morning,0.3007,0.0769,0.0017
1953,personalized,evening,0.1737,0.0618,0.0001
1954,informational,morning,0.1248,0.0432,0.0072
1955,promotional,morning,0.1362,0.0543,0.0052
1956,promotional,night,0.179,0.0328,0.0115
1957,personalized,evening,0.1191,0.0204,0.0071
1958,informational,morning,0.1247,0.0583,0.0071
1959,personalized,morning,0.2709,0.0522,0.0037
1960,informational,afternoon,0.1447,0.0296,0.0021
1961,personalized,morning,0.3042,0.1252,0.0073
1962,promotional,night,0.1751,0.0512,0.0077
1963,informational,night,0.1431,0.0867,0.0037
1964,personalized,afternoon,0.1952,0.0721,0.0044
1965,urgent,morning,0.2193,0.0662,0
1966,informational,evening,0.0206,0.014,0.0059
1967,urgent,morning,0.1372,0.0158,0.0077
1968,promotional,evening,0.1202,0.0147,0
1969,promotional,morning,0.2279,0.0785,0.0055
1970,urgent,morning,0.2365,0.0808,0.0055
1971,informational,afternoon,0.1382,0.0427,0.0042
1972,informational,afternoon,0.0684,0.0309,0.0048
1973,urgent,morning,0.1827,0.0631,0.0037
1974,personalized,morning,0.2096,0.0417,0.005
1975,personalized,afternoon,0.3027,0.0814,0.004
1976,personalized,evening,0.0532,0.0114,0.0056
1977,personalized,afternoon,0.3288,0.0644,0.0032
1978,personalized,night,0.2041,0.0633,0.0044
1979,promotional,evening,0.1315,0.0585,0.004
1980,informational,evening,0.0397,0.001,0.0051
1981,informational,evening,0.0786,0.0161,0.0019
1982,informational,afternoon,0.1528,0.0771,0.0031
1983,informational,night,0.1119,0.0225,0.0047
1984,urgent,night,0.1543,0.0406,0.0022
1985,personalized,night,0.2811,0.0728,0.0048
1986,urgent,night,0.1727,0.0648,0.0024
1987,personalized,evening,0.0942,0.0345,0.0029
1988,informational,evening,0.0715,0.042,0.0053
1989,promotional,evening,0.07,0.0209,0.0045
1990,informational,evening,0.1541,0.0702,0.0009
1991,personalized,morning,0.2237,0.0866,0.0048
1992,informational,morning,0.1164,0.0455,0.0072
1993,urgent,evening,0.087,0.0057,0.0062
1994,informational,morning,0.198,0.0883,0.0042
1995,personalized,evening,0.1736,0.0454,0.0082
1996,urgent,afternoon,0.2323,0.0619,0.0046
1997,informational,night,0.1281,0.0779,0.0027
1998,personalized,evening,0.2055,0.0217,0.005
1999,informational,morning,0.1253,0.0347,0.0062
2000,urgent,night,0.0942,0.0262,0.0102
2001,personalized,morning,0.3059,0.0342,0.0057
2002,personalized,evening,0.2139,0.0752,0.0097
2003,promotional,afternoon,0.1502,0.0499,0.0047
2004,urgent,morning,0.1824,0.0613,0.003
2005,informational,morning,0.1487,0.0167,0.004
2006,promotional,afternoon,0.1495,0.0853,0.015
2007,informational,morning,0.1126,0.0196,0.0016
2008,promotional,morning,0.1277,0.0519,0.0063
2009,promotional,afternoon,0.1152,0.0795,0.0059
2010,urgent,morning,0.1638,0.0302,0.0032
2011,urgent,morning,0.2025,0.0515,0.003
2012,informational,evening,0.0913,0.0162,0.0012
2013,promotional,evening,0.1863,0.0727,0.0074
2014,personalized,evening,0.1283,0.0633,0.003
2015,promotional,afternoon,0.1941,0.0535,0.0041
2016,promotional,morning,0.1906,0.0453,0.0053
2017,urgent,morning,0.1124,0.0399,0.0042
2018,informational,night,0.1176,0.0511,0.007
2019,urgent,morning,0.1413,0.0346,0.0056
2020,informational,afternoon,0.0946,0.052,0.0022
2021,urgent,evening,0.0673,0.0243,0.0016
2022,informational,morning,0.1523,0.026,0.006
2023,promotional,morning,0.182,0.0696,0.0098
2024,personalized,evening,0.1945,0.0066,0.0067
2025,promotional,morning,0.1836,0.0686,0.0063
2026,informational,afternoon,0.1258,0.0745,0
2027,informational,morning,0.1542,0.0498,0.0091
2028,urgent,evening,0.1501,0.0539,0.0031
2029,urgent,morning,0.1566,0.0609,0.0045
2030,promotional,afternoon,0.1331,0.001,0.001
2031,personalized,afternoon,0.2342,0.0738,0.0073
2032,personalized,afternoon,0.2539,0.0747,0.0052
2033,promotional,afternoon,0.155,0.0523,0.0101
2034,personalized,afternoon,0.1868,0.0533,0.007
2035,promotional,afternoon,0.1136,0.0263,0.0072
2036,informational,morning,0.1183,0.0796,0.0054
2037,urgent,morning,0.2151,0.0485,0.0052
2038,personalized,morning,0.27,0.0582,0.0083
2039,urgent,evening,0.0797,0.044,0.0057
2040,personalized,afternoon,0.3199,0.0928,0.0062
2041,promotional,evening,0.1525,0.0468,0.0055
2042,urgent,evening,0.043,0.0143,0.0033
2043,urgent,morning,0.182,0.0682,0.0024
2044,promotional,afternoon,0.2206,0.0585,0.0047
2045,urgent,night,0.1421,0.0506,0.0053
2046,urgent,morning,0.246,0.0654,0.007
2047,urgent,morning,0.2051,0.0251,0.0029
2048,urgent,morning,0.2065,0.082,0.0093
2049,urgent,evening,0.1601,0.0273,0.0034
2050,personalized,morning,0.2484,0.0701,0.0053
2051,informational,morning,0.1909,0.0375,0.0015
2052,urgent,afternoon,0.2491,0.0429,0.0056
2053,informational,morning,0.1223,0.0381,0.0051
2054,informational,night,0.1364,0.0387,0.0061
2055,personalized,evening,0.1665,0.0212,0.0037
2056,informational,evening,0.1474,0.0422,0.01
2057,urgent,afternoon,0.2052,0.0536,0.0025
2058,promotional,night,0.1232,0.0238,0.0061
2059,promotional,night,0.0996,0.0139,0.0059
2060,promotional,afternoon,0.205,0.0743,0.0043
2061,urgent,night,0.1293,0.0442,0.0033
2062,urgent,night,0.1317,0.0236,0.0031
2063,promotional,evening,0.0109,0.001,0.009
2064,informational,afternoon,0.1473,0.0611,0.006
2065,personalized,afternoon,0.2172,0.0836,0.0086
2066,informational,night,0.1372,0.0476,0.008
2067,promotional,evening,0.0826,0.0124,0.01
2068,personalized,afternoon,0.1941,0.0446,0.0005
2069,urgent,night,0.206,0.0698,0.0022
2070,personalized,evening,0.1555,0.046,0.0082
2071,promotional,morning,0.1698,0.0858,0.0046
2072,urgent,afternoon,0.2764,0.1042,0.0012
2073,informational,night,0.1233,0.0245,0.0045
2074,informational,night,0.0976,0.0563,0.0081
2075,urgent,evening,0.1193,0.0169,0
2076,promotional,night,0.0457,0.0315,0.0095
2077,informational,evening,0.1573,0.0576,0.0013
2078,informational,morning,0.1438,0.0096,0.01
2079,urgent,morning,0.2241,0.1052,0.0053
2080,informational,night,0.1386,0.099,0.0047
2081,promotional,morning,0.2701,0.0802,0.0062
2082,urgent,morning,0.2441,0.0966,0.0064
2083,promotional,night,0.0257,0.0169,0.0071
2084,promotional,night,0.1317,0.0588,0.0035
2085,promotional,evening,0.0804,0.001,0.0045
2086,informational,night,0.1596,0.0544,0.0034
2087,personalized,night,0.1005,0.0118,0.0071
